Id,Label,salary low,salary median,salary high,national_count,Degré,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Modularity Class
4202,associate partner,140675.0,198823.0,243925.0,18644.0,12,12.0,1.0,11.0,8
4209,lead project manager,83868.0,101006.0,137743.0,90853.0,12,12.0,0.0,12.0,8
4277,senior it project manager,85459.0,114226.0,142411.0,90853.0,16,16.0,2.0,14.0,8
4279,senior program manager consultant,100471.0,118709.0,153759.0,90853.0,2,2.0,1.0,1.0,8
4281,circuit design engineer,70448.0,99096.0,114828.0,35334.0,2,2.0,1.0,1.0,8
5016,technical staff,71624.0,114616.0,139332.0,13718.0,6,6.0,1.0,5.0,8
5040,deputy program manager,73254.0,116637.0,147696.0,35661.0,15,15.0,1.0,14.0,8
5100,real estate manager,49175.0,74095.0,124543.0,14556.0,12,12.0,1.0,11.0,8
5110,senior contracts manager,104404.0,122391.0,163006.0,35661.0,7,7.0,1.0,6.0,8
5170,leader,29176.0,92379.0,130585.0,154744.0,8,8.0,0.0,8.0,16
5500,senior pastor,35032.0,48724.0,65329.0,30315.0,9,9.0,1.0,8.0,8
5592,practice manager,50150.0,111157.0,167186.0,75260.0,16,16.0,2.0,14.0,8
5677,practice administrator,43589.0,61791.0,96917.0,37872.0,13,13.0,1.0,12.0,8
5715,platoon leader,45541.0,58376.0,81618.0,154744.0,8,8.0,3.0,5.0,8
6063,senior intelligence analyst,75267.0,106929.0,132851.0,73024.0,7,7.0,1.0,6.0,8
6099,group manager,68886.0,127587.0,167619.0,33317.0,15,15.0,0.0,15.0,8
6352,relationship manager,44332.0,77280.0,127583.0,40390.0,15,15.0,0.0,15.0,8
6473,vice president and general manager,118122.0,198411.0,314213.0,32028.0,15,15.0,0.0,15.0,8
7147,associate pastor,28301.0,38297.0,59600.0,179184.0,4,4.0,1.0,3.0,8
7783,managing consultant,105022.0,131613.0,161929.0,43263.0,16,16.0,2.0,14.0,8
7899,consultant business analyst,64094.0,88602.0,107177.0,73024.0,12,12.0,3.0,9.0,6
8208,consulting manager,105022.0,131613.0,161929.0,90853.0,15,15.0,1.0,14.0,8
8235,project consultant,48673.0,75305.0,113342.0,90853.0,13,13.0,0.0,13.0,8
8435,sap project manager,89773.0,122036.0,159253.0,90853.0,7,7.0,0.0,7.0,8
8482,project management consultant,111202.0,128138.0,150943.0,90853.0,13,13.0,1.0,12.0,8
9086,customer success manager,40540.0,77274.0,122544.0,46898.0,3,3.0,1.0,2.0,8
9328,project executive,109447.0,146432.0,193293.0,16512.0,14,14.0,0.0,14.0,8
9397,global project manager,71708.0,90784.0,127813.0,90853.0,5,5.0,1.0,4.0,8
9695,risk manager,69977.0,102193.0,137741.0,75260.0,12,12.0,1.0,11.0,16
9732,senior management consultant,159638.0,184108.0,221163.0,43263.0,12,12.0,1.0,11.0,8
10184,senior technologist,55577.0,87556.0,144195.0,41748.0,4,4.0,0.0,4.0,8
10230,administrative director,47500.0,102067.0,147574.0,39258.0,12,12.0,1.0,11.0,8
10255,customer support manager,51181.0,80845.0,119885.0,41596.0,7,7.0,1.0,6.0,8
10269,assistant operations officer,48829.0,80907.0,86749.0,16512.0,3,3.0,1.0,2.0,8
10270,mechanic engineer,55825.0,70146.0,97816.0,41748.0,1,1.0,1.0,0.0,8
10671,senior business intelligence consultant,87276.0,104258.0,135095.0,73024.0,6,6.0,2.0,4.0,20
10701,radio frequency engineer,60535.0,80046.0,110118.0,35334.0,3,3.0,1.0,2.0,8
10976,principal qa engineer,94253.0,110906.0,129651.0,19137.0,3,3.0,1.0,2.0,8
11097,senior relationship manager,63016.0,110027.0,182160.0,40390.0,6,6.0,1.0,5.0,8
11793,senior consulting manager,159638.0,184108.0,221163.0,90853.0,4,4.0,0.0,4.0,8
11798,consulting project manager,111202.0,128138.0,150943.0,90853.0,3,3.0,0.0,3.0,10
11846,vice president general manager,125418.0,230193.0,279149.0,32028.0,10,10.0,0.0,10.0,8
12084,environmental manager,44133.0,94427.0,141673.0,32028.0,7,7.0,1.0,6.0,8
12832,consultant project manager,111202.0,128138.0,150943.0,90853.0,12,12.0,1.0,11.0,8
12833,consultant senior programmer,76670.0,91700.0,115406.0,11447.0,3,3.0,2.0,1.0,6
12834,consultant senior business analyst,77174.0,97034.0,119988.0,73024.0,2,2.0,1.0,1.0,6
14344,international project manager,55781.0,91840.0,121090.0,90853.0,7,7.0,2.0,5.0,8
14679,air force officer,79899.0,104900.0,130472.0,20224.0,1,1.0,1.0,0.0,8
14707,service delivery manager,70146.0,101500.0,137025.0,41596.0,15,15.0,0.0,15.0,8
15393,senior managing consultant,159638.0,184108.0,221163.0,43263.0,10,10.0,1.0,9.0,8
15438,senior radio frequency engineer,80843.0,102521.0,113225.0,35334.0,1,1.0,1.0,0.0,8
15439,senior consultant ii,70032.0,98064.0,140302.0,73024.0,1,1.0,1.0,0.0,8
15715,global sourcing manager,77793.0,103428.0,136951.0,33317.0,1,1.0,0.0,1.0,8
16360,senior technical project manager,91913.0,112161.0,137606.0,90853.0,13,13.0,0.0,13.0,8
17142,consultant senior analyst,65951.0,74280.0,79078.0,73024.0,3,3.0,1.0,2.0,6
17170,global manager,98927.0,128544.0,184242.0,46898.0,5,5.0,1.0,4.0,8
17480,engagement manager,87237.0,138746.0,186130.0,90853.0,12,12.0,0.0,12.0,8
18147,localization project manager,49522.0,67331.0,94574.0,90853.0,2,2.0,1.0,1.0,8
19703,operation officer,63928.0,84000.0,122697.0,18100.0,1,1.0,0.0,1.0,8
19732,implementation project manager,53948.0,84369.0,100059.0,90853.0,4,4.0,0.0,4.0,8
19840,manager information systems,64893.0,99120.0,143856.0,41596.0,2,2.0,0.0,2.0,10
20804,senior sourcing manager,93428.0,128947.0,148926.0,90853.0,2,2.0,0.0,2.0,8
21540,project manager iii,78975.0,97940.0,120000.0,90853.0,6,6.0,0.0,6.0,8
21652,architect developer,107342.0,126830.0,155440.0,38895.0,3,3.0,0.0,3.0,8
22012,technical program manager,91700.0,117909.0,149677.0,35661.0,13,13.0,0.0,13.0,8
22326,senior technical program manager,120506.0,138219.0,156460.0,35661.0,5,5.0,1.0,4.0,8
22378,president and chief executive officer,123766.0,225406.0,514736.0,18100.0,12,12.0,0.0,12.0,8
22445,technology project manager,87814.0,139743.0,180119.0,90853.0,4,4.0,0.0,4.0,8
157,analyst,47845.0,66565.0,88665.0,73024.0,44,44.0,30.0,14.0,20
445,accounting supervisor,60001.0,77419.0,94967.0,10801.0,25,25.0,12.0,13.0,9
537,bookkeeper,25225.0,40000.0,61018.0,11832.0,53,53.0,40.0,13.0,9
541,senior associate,63793.0,86618.0,132997.0,109395.0,29,29.0,14.0,15.0,1
601,senior analyst,58839.0,80000.0,106575.0,50016.0,36,36.0,21.0,15.0,20
602,financial analyst,48516.0,63793.0,94300.0,50016.0,107,107.0,94.0,13.0,9
611,accounting manager,48563.0,78678.0,111690.0,10801.0,63,63.0,50.0,13.0,9
613,senior accountant,54648.0,69294.0,87742.0,30315.0,88,88.0,75.0,13.0,9
614,accountant,41009.0,65975.0,101500.0,30315.0,86,86.0,73.0,13.0,9
615,staff accountant,41290.0,51613.0,63791.0,11832.0,101,101.0,88.0,13.0,9
618,senior financial analyst,65975.0,85000.0,108387.0,50016.0,71,71.0,58.0,13.0,9
921,accounting assistant,28420.0,38237.0,45325.0,10801.0,39,39.0,24.0,15.0,9
937,accounts payable clerk,28845.0,35328.0,44658.0,20551.0,27,27.0,14.0,13.0,9
939,accounting clerk,29271.0,36110.0,46181.0,10911.0,39,39.0,25.0,14.0,9
968,senior auditor,60946.0,76162.0,97531.0,30315.0,29,29.0,16.0,13.0,9
1151,management analyst,46981.0,62473.0,88501.0,27235.0,16,16.0,1.0,15.0,9
1365,accounts payable supervisor,42503.0,55038.0,72174.0,20551.0,15,15.0,3.0,12.0,9
1366,finance manager,75542.0,103530.0,132752.0,11258.0,35,35.0,23.0,12.0,9
1484,professional services consultant,66289.0,92082.0,133075.0,43263.0,2,2.0,0.0,2.0,9
1656,budget analyst,44007.0,54858.0,75069.0,50016.0,19,19.0,6.0,13.0,9
1657,cost accountant,40539.0,52697.0,71951.0,30315.0,23,23.0,11.0,12.0,9
1658,investment banking analyst,66499.0,74426.0,90075.0,50016.0,7,7.0,1.0,6.0,9
1685,senior staff accountant,51669.0,65091.0,84137.0,11832.0,19,19.0,6.0,13.0,9
1686,junior accountant,27708.0,45342.0,58477.0,30315.0,22,22.0,9.0,13.0,9
1687,auditor,44000.0,58244.0,84203.0,14808.0,24,24.0,10.0,14.0,9
1688,project accountant,44406.0,55825.0,71166.0,30315.0,18,18.0,5.0,13.0,9
1689,tax accountant,46109.0,59000.0,81120.0,30315.0,20,20.0,7.0,13.0,9
1691,audit manager,78768.0,99987.0,141955.0,75260.0,20,20.0,7.0,13.0,9
1693,financial consultant,38502.0,74165.0,127495.0,50016.0,18,18.0,7.0,11.0,9
2358,accounting consultant,38935.0,61418.0,99032.0,30315.0,15,15.0,4.0,11.0,9
2409,accounts payable specialist,37000.0,44387.0,54810.0,20551.0,24,24.0,12.0,12.0,9
2522,staff auditor,45228.0,54417.0,66690.0,11832.0,18,18.0,5.0,13.0,9
2523,internal auditor,44010.0,60418.0,88412.0,14808.0,22,22.0,9.0,13.0,9
2524,senior internal auditor,64750.0,83180.0,99840.0,14808.0,21,21.0,8.0,13.0,9
2995,program analyst,52780.0,66565.0,95690.0,35661.0,18,18.0,3.0,15.0,9
3037,compliance manager,51112.0,86121.0,124599.0,75260.0,13,13.0,2.0,11.0,9
3151,comptroller,46596.0,77700.0,122036.0,30315.0,14,14.0,1.0,13.0,9
3325,equity research analyst,64657.0,95690.0,138131.0,109395.0,6,6.0,1.0,5.0,12
3505,finance director,99283.0,145688.0,186064.0,11258.0,14,14.0,4.0,10.0,9
3506,senior finance manager,111000.0,129032.0,158934.0,11258.0,14,14.0,2.0,12.0,9
3728,payroll specialist,31805.0,42304.0,55471.0,20551.0,20,20.0,7.0,13.0,16
3732,operations analyst,40600.0,56686.0,76165.0,73024.0,14,14.0,1.0,13.0,9
3790,accounting associate,42852.0,51673.0,62296.0,30315.0,15,15.0,1.0,14.0,9
3792,contract analyst,46000.0,65902.0,80938.0,15815.0,14,14.0,2.0,12.0,9
3793,tax associate,49704.0,58839.0,76568.0,30315.0,15,15.0,1.0,14.0,9
4003,senior budget analyst,52071.0,71000.0,110770.0,50016.0,7,7.0,2.0,5.0,9
4004,senior cost accountant,62065.0,75646.0,89505.0,30315.0,16,16.0,5.0,11.0,9
4005,cost analyst,39908.0,56618.0,85660.0,50016.0,14,14.0,2.0,12.0,9
4006,cost accounting manager,60389.0,80938.0,113547.0,10801.0,15,15.0,4.0,11.0,9
4007,general accountant,42937.0,52528.0,70436.0,30315.0,14,14.0,1.0,13.0,9
4010,investment banking associate,92903.0,109716.0,141935.0,50016.0,3,3.0,1.0,2.0,9
4045,senior operations analyst,44828.0,70081.0,92901.0,73024.0,9,9.0,1.0,8.0,9
4076,accounting analyst,38812.0,55373.0,75628.0,30315.0,17,17.0,2.0,15.0,9
4078,property accountant,43656.0,53357.0,71864.0,30315.0,12,12.0,1.0,11.0,9
4079,senior tax accountant,59237.0,72299.0,89889.0,30315.0,17,17.0,6.0,11.0,9
4080,tax manager,81353.0,107060.0,141819.0,10801.0,18,18.0,7.0,11.0,9
4081,senior tax analyst,66671.0,79878.0,101872.0,30315.0,15,15.0,5.0,10.0,9
4083,tax analyst,43645.0,56306.0,82479.0,30315.0,14,14.0,2.0,12.0,9
4084,audit supervisor,74325.0,88709.0,105363.0,30315.0,16,16.0,3.0,13.0,9
4085,audit senior,59039.0,70578.0,94128.0,30315.0,15,15.0,5.0,10.0,9
4086,senior audit manager,106596.0,134105.0,183106.0,30315.0,3,3.0,1.0,2.0,9
4087,chief accountant,44483.0,58015.0,97569.0,30315.0,13,13.0,1.0,12.0,9
4192,compliance consultant,50849.0,78000.0,108546.0,43263.0,3,3.0,0.0,3.0,9
4566,sap analyst,53423.0,66532.0,100392.0,27235.0,3,3.0,0.0,3.0,9
5127,financial manager,50583.0,75510.0,122271.0,11258.0,13,13.0,0.0,13.0,9
5155,business office manager,39826.0,53062.0,71836.0,17326.0,11,11.0,1.0,10.0,9
5440,accounts payable analyst,34787.0,42500.0,57685.0,20551.0,14,14.0,1.0,13.0,9
5442,accounting specialist,33257.0,48204.0,66983.0,30315.0,20,20.0,7.0,13.0,9
5626,accounts assistant,28420.0,38237.0,45325.0,20551.0,22,22.0,8.0,14.0,9
5683,internal audit manager,90300.0,105620.0,116135.0,14808.0,13,13.0,2.0,11.0,9
6247,investment analyst,52380.0,80843.0,152250.0,50016.0,14,14.0,1.0,13.0,1
6462,compliance officer,41548.0,66565.0,115379.0,11523.0,16,16.0,2.0,14.0,9
6463,compliance analyst,40600.0,59354.0,83140.0,27235.0,17,17.0,3.0,14.0,9
6530,credit manager,32375.0,40457.0,95544.0,11258.0,12,12.0,2.0,10.0,9
6682,it auditor,53323.0,72258.0,103593.0,14808.0,10,10.0,2.0,8.0,9
6861,oracle programmer,62307.0,80516.0,100438.0,38895.0,3,3.0,1.0,2.0,20
7535,payroll administrator,38058.0,45838.0,56912.0,39258.0,20,20.0,7.0,13.0,16
7537,payroll manager,48563.0,73222.0,105000.0,17326.0,18,18.0,7.0,11.0,16
7546,payroll coordinator,32074.0,42116.0,51639.0,20551.0,18,18.0,7.0,11.0,16
7547,payroll,31819.0,42116.0,58542.0,20551.0,15,15.0,4.0,11.0,16
7548,payroll supervisor,47081.0,60564.0,70044.0,20551.0,17,17.0,5.0,12.0,16
7549,payroll analyst,41724.0,56117.0,71702.0,30315.0,14,14.0,5.0,9.0,16
7550,senior payroll specialist,35086.0,44124.0,57632.0,20551.0,6,6.0,3.0,3.0,16
7613,accounting coordinator,33495.0,44522.0,57294.0,30315.0,13,13.0,1.0,12.0,9
7614,senior tax associate,64482.0,77659.0,101641.0,30315.0,5,5.0,2.0,3.0,9
7676,accounting technician,32022.0,37719.0,46694.0,30315.0,14,14.0,1.0,13.0,9
7753,accounts executive,36129.0,57000.0,132997.0,48466.0,17,17.0,3.0,14.0,9
7755,financial accountant,42761.0,55435.0,81562.0,30315.0,15,15.0,3.0,12.0,9
7904,senior cost analyst,64510.0,78155.0,129793.0,50016.0,16,16.0,3.0,13.0,9
7906,plant accountant,44720.0,57106.0,78700.0,30315.0,7,7.0,1.0,6.0,9
7908,audit senior associate,64558.0,71908.0,89967.0,30315.0,3,3.0,1.0,2.0,9
8001,senior accounting analyst,40449.0,75190.0,98167.0,30315.0,8,8.0,1.0,7.0,9
8007,tax supervisor,67250.0,87516.0,104744.0,30315.0,10,10.0,4.0,6.0,9
8009,senior tax manager,117378.0,159483.0,191995.0,30315.0,5,5.0,1.0,4.0,9
8010,tax senior,63868.0,77104.0,102342.0,30315.0,4,4.0,2.0,2.0,9
8012,tax specialist,34326.0,49924.0,68213.0,30315.0,6,6.0,1.0,5.0,9
8014,audit assistant,50000.0,55288.0,60957.0,39258.0,15,15.0,4.0,11.0,9
8015,audit staff,52000.0,59963.0,79220.0,11832.0,5,5.0,1.0,4.0,9
8016,audit associate,51613.0,56320.0,62065.0,30315.0,12,12.0,1.0,11.0,9
8019,accounts manager,48563.0,78678.0,111690.0,46898.0,17,17.0,2.0,15.0,9
8194,assistant treasurer,62952.0,75440.0,173069.0,38393.0,15,15.0,1.0,14.0,9
9027,senior pricing analyst,50750.0,72149.0,99906.0,50016.0,8,8.0,2.0,6.0,9
9828,senior bi consultant,54241.0,95838.0,111132.0,73024.0,2,2.0,1.0,1.0,20
9939,accounts payable,30000.0,37213.0,49950.0,20551.0,14,14.0,0.0,14.0,9
10159,management accountant,48563.0,78678.0,111690.0,30315.0,8,8.0,1.0,7.0,9
10160,assistant accountant,28420.0,38237.0,45325.0,30315.0,17,17.0,3.0,14.0,9
10161,account assistant,28420.0,38237.0,45325.0,16512.0,12,12.0,2.0,10.0,9
10959,senior investment analyst,64006.0,89571.0,182700.0,50016.0,2,2.0,1.0,1.0,1
10960,investment associate,45081.0,75182.0,139835.0,24169.0,3,3.0,1.0,2.0,1
11229,senior compliance analyst,58948.0,72112.0,89440.0,73024.0,1,1.0,1.0,0.0,9
11455,internal audit,44332.0,62000.0,89320.0,14808.0,8,8.0,1.0,7.0,9
12390,accountant ii,43805.0,55000.0,69745.0,30315.0,13,13.0,1.0,12.0,9
12427,general ledger accountant,43534.0,51971.0,72602.0,11832.0,10,10.0,1.0,9.0,9
12533,financial management analyst,65286.0,99848.0,127443.0,50016.0,5,5.0,1.0,4.0,9
12989,financial analyst intern,51249.0,67062.0,93386.0,50016.0,10,10.0,0.0,10.0,12
12998,tax director,110693.0,180645.0,265678.0,30315.0,2,2.0,0.0,2.0,9
13008,senior audit associate,64558.0,71908.0,89967.0,30315.0,4,4.0,1.0,3.0,9
13201,treasury manager,78014.0,102873.0,147886.0,11258.0,13,13.0,3.0,10.0,9
13844,manager accounts,48563.0,78678.0,111690.0,46898.0,5,5.0,2.0,3.0,9
14016,pricing manager,61544.0,89482.0,113110.0,17326.0,10,10.0,1.0,9.0,9
14256,pricing analyst,42254.0,55825.0,79338.0,50016.0,14,14.0,1.0,13.0,9
14561,inventory control supervisor,29656.0,53161.0,65645.0,88232.0,5,5.0,0.0,5.0,9
16770,accountant iii,50750.0,64820.0,83206.0,30315.0,5,5.0,2.0,3.0,9
16834,accountant i,38050.0,48637.0,59177.0,30315.0,6,6.0,0.0,6.0,9
16840,treasury analyst,48856.0,70146.0,109827.0,50016.0,15,15.0,2.0,13.0,9
17267,senior corporate accountant,52000.0,69950.0,85425.0,30315.0,4,4.0,0.0,4.0,9
17339,senior treasury analyst,64746.0,89801.0,109317.0,50016.0,9,9.0,2.0,7.0,9
17879,manager finance,75542.0,103530.0,132752.0,11258.0,10,10.0,1.0,9.0,9
17880,manager credit,32375.0,40457.0,95544.0,11258.0,2,2.0,1.0,1.0,9
19442,program manager ii,96324.0,111484.0,128905.0,35661.0,6,6.0,1.0,5.0,9
19981,finance consultant,80843.0,97125.0,107917.0,11258.0,6,6.0,0.0,6.0,9
20864,senior fund accountant,41810.0,56562.0,86618.0,30315.0,2,2.0,0.0,2.0,9
20968,financial analyst iii,56435.0,75542.0,97531.0,50016.0,7,7.0,1.0,6.0,9
21135,senior finance analyst,68037.0,88665.0,116092.0,50016.0,4,4.0,0.0,4.0,9
21484,project control analyst,63900.0,81243.0,99483.0,90853.0,4,4.0,0.0,4.0,9
17,consultant,61752.0,88305.0,142427.0,43263.0,581,581.0,567.0,14.0,10
24,systems engineer,75542.0,91214.0,109612.0,21899.0,117,117.0,102.0,15.0,11
154,contractor,32178.0,65239.0,110100.0,36992.0,241,241.0,227.0,14.0,11
181,senior systems engineer,71343.0,101500.0,134193.0,21899.0,59,59.0,44.0,15.0,11
182,network engineer,54361.0,72040.0,105577.0,41847.0,90,90.0,75.0,15.0,11
183,systems administrator,50575.0,72258.0,100000.0,37872.0,93,93.0,78.0,15.0,11
184,network administrator,49874.0,63520.0,80938.0,41847.0,95,95.0,80.0,15.0,11
185,system administrator,50575.0,72258.0,100000.0,37872.0,74,74.0,59.0,15.0,11
400,it consultant,53006.0,64455.0,98973.0,41596.0,43,43.0,28.0,15.0,11
608,computer technician,27011.0,39000.0,60796.0,37305.0,45,45.0,33.0,12.0,11
610,pc technician,29083.0,42000.0,54529.0,37305.0,37,37.0,26.0,11.0,11
622,system engineer,75542.0,91214.0,109612.0,21899.0,46,46.0,31.0,15.0,11
657,senior network engineer,77419.0,103226.0,130531.0,41847.0,40,40.0,25.0,15.0,11
658,network analyst,48133.0,60055.0,80989.0,41847.0,20,20.0,5.0,15.0,11
659,network technician,35466.0,49000.0,69721.0,41847.0,28,28.0,14.0,14.0,11
660,network support engineer,51613.0,72040.0,100645.0,41847.0,17,17.0,3.0,14.0,11
661,it manager,85712.0,112800.0,144055.0,41596.0,46,46.0,31.0,15.0,11
662,senior systems administrator,69713.0,105135.0,122835.0,37872.0,24,24.0,11.0,13.0,11
663,technical support engineer,51035.0,74299.0,105207.0,41847.0,26,26.0,12.0,14.0,11
664,senior network administrator,64821.0,85869.0,115282.0,41847.0,16,16.0,2.0,14.0,11
665,senior system administrator,69713.0,105135.0,122835.0,37872.0,16,16.0,3.0,13.0,11
666,customer support engineer,60308.0,89470.0,123061.0,41847.0,18,18.0,6.0,12.0,11
667,it specialist,45000.0,71343.0,107343.0,41596.0,25,25.0,11.0,14.0,11
701,field technician,30968.0,46549.0,71416.0,37305.0,29,29.0,17.0,12.0,11
710,lead technician,31669.0,46196.0,74257.0,54178.0,18,18.0,6.0,12.0,11
1144,help desk,29123.0,41615.0,56827.0,37872.0,17,17.0,3.0,14.0,11
1273,it director,127587.0,159596.0,190526.0,41596.0,20,20.0,5.0,15.0,11
1433,it technician,30913.0,42992.0,67369.0,37305.0,17,17.0,3.0,14.0,11
1467,technical support,31897.0,45419.0,77997.0,13718.0,21,21.0,8.0,13.0,11
1468,network consultant,62356.0,85666.0,126028.0,41847.0,16,16.0,3.0,13.0,11
1653,system,42366.0,57736.0,103733.0,37872.0,13,13.0,0.0,13.0,20
1663,help desk technician,30450.0,42529.0,55415.0,37872.0,22,22.0,8.0,14.0,11
1671,technical support analyst,79181.0,104170.0,123668.0,73024.0,25,25.0,10.0,15.0,11
1673,systems technician,36039.0,46226.0,72666.0,37872.0,10,10.0,1.0,9.0,11
1674,lan administrator,45121.0,68122.0,94587.0,41847.0,14,14.0,0.0,14.0,11
1678,desktop support technician,32376.0,45838.0,63449.0,37872.0,42,42.0,28.0,14.0,11
1680,technical support specialist,36129.0,53442.0,83126.0,13718.0,34,34.0,20.0,14.0,11
1681,help desk analyst,32470.0,42464.0,57032.0,73024.0,34,34.0,19.0,15.0,11
1683,desktop support,35143.0,51556.0,71280.0,37872.0,25,25.0,12.0,13.0,11
1695,senior system engineer,71343.0,101500.0,134193.0,21899.0,20,20.0,6.0,14.0,20
1698,lead project engineer,70559.0,85178.0,134617.0,41748.0,4,4.0,1.0,3.0,11
1782,senior network consultant,83009.0,106506.0,147109.0,41847.0,11,11.0,4.0,7.0,11
1783,senior network analyst,61621.0,85260.0,108472.0,41847.0,10,10.0,2.0,8.0,11
1785,desktop technician,33519.0,42529.0,55643.0,37872.0,12,12.0,5.0,7.0,11
1786,network design engineer,76423.0,89001.0,130193.0,41847.0,5,5.0,1.0,4.0,11
1787,it,40947.0,67097.0,118567.0,41596.0,18,18.0,5.0,13.0,11
1788,network specialist,43983.0,64377.0,91832.0,41847.0,14,14.0,1.0,13.0,11
1792,senior technical support engineer,66547.0,92392.0,115196.0,41847.0,11,11.0,1.0,10.0,11
1796,senior customer support engineer,76125.0,99817.0,134459.0,41847.0,2,2.0,1.0,1.0,10
1797,desktop support specialist,42350.0,50482.0,60438.0,37872.0,25,25.0,12.0,13.0,11
1850,firmware development engineer,72643.0,83995.0,120223.0,84202.0,3,3.0,1.0,2.0,11
2030,it support technician,29316.0,46404.0,64976.0,37872.0,17,17.0,4.0,13.0,11
2094,senior service engineer,80938.0,118755.0,137792.0,35334.0,1,1.0,0.0,1.0,11
2095,support engineer,48000.0,72112.0,99296.0,41847.0,15,15.0,0.0,15.0,11
2960,technical instructor,56842.0,81009.0,124994.0,13718.0,9,9.0,1.0,8.0,11
3264,technology analyst,77582.0,92903.0,95690.0,73024.0,15,15.0,2.0,13.0,20
3685,network architect,59054.0,86275.0,145383.0,41847.0,9,9.0,2.0,7.0,11
3829,operations engineer,59922.0,83097.0,113731.0,41847.0,9,9.0,0.0,9.0,11
3923,unix system administrator,56774.0,81313.0,113716.0,37872.0,13,13.0,4.0,9.0,11
3944,director of information technology,74478.0,127165.0,168855.0,41596.0,23,23.0,8.0,15.0,11
3971,server administrator,56492.0,65992.0,101673.0,14722.0,8,8.0,0.0,8.0,11
4001,systems,42366.0,57736.0,103733.0,21899.0,14,14.0,2.0,12.0,11
4024,help desk specialist,33074.0,40000.0,54332.0,37872.0,18,18.0,3.0,15.0,11
4025,helpdesk technician,31277.0,41600.0,46175.0,19108.0,15,15.0,4.0,11.0,11
4048,senior technical support analyst,50049.0,80790.0,110831.0,73024.0,2,2.0,1.0,1.0,11
4049,desktop support analyst,41160.0,52143.0,73504.0,37872.0,23,23.0,11.0,12.0,11
4060,service desk analyst,33474.0,43177.0,55309.0,125918.0,17,17.0,4.0,13.0,11
4099,lead systems engineer,82978.0,110000.0,141111.0,21899.0,15,15.0,1.0,14.0,11
4183,it support specialist,37570.0,49228.0,75998.0,41596.0,18,18.0,3.0,15.0,11
4255,senior network architect,96518.0,121800.0,144080.0,41847.0,9,9.0,2.0,7.0,11
4267,desktop engineer,46499.0,72304.0,114035.0,41847.0,14,14.0,2.0,12.0,11
4275,helpdesk,29876.0,41290.0,62923.0,41847.0,11,11.0,2.0,9.0,11
4276,it support engineer,42422.0,52400.0,72295.0,41847.0,9,9.0,0.0,9.0,11
4283,information technology consultant,57730.0,74720.0,105223.0,41596.0,12,12.0,1.0,11.0,11
4755,technical account manager,55000.0,88665.0,133724.0,46898.0,17,17.0,2.0,15.0,11
4908,senior support engineer,68177.0,92903.0,113548.0,41847.0,13,13.0,1.0,12.0,11
4931,field support engineer,61808.0,75373.0,103712.0,41847.0,5,5.0,0.0,5.0,11
5038,senior logistics analyst,56064.0,72304.0,93888.0,50016.0,2,2.0,0.0,2.0,8
5230,senior quality assurance specialist,73771.0,88598.0,104621.0,15815.0,1,1.0,0.0,1.0,10
5305,production support engineer,57246.0,76500.0,110817.0,41847.0,1,1.0,0.0,1.0,11
5874,unix systems administrator,56774.0,81313.0,113716.0,37872.0,17,17.0,5.0,12.0,11
6048,hyperion developer,61832.0,67922.0,87656.0,26238.0,1,1.0,1.0,0.0,10
6120,system manager,57632.0,92809.0,127587.0,41596.0,8,8.0,1.0,7.0,20
6127,information technology manager,60842.0,101946.0,141284.0,41596.0,19,19.0,4.0,15.0,11
6265,senior software qa analyst,59479.0,68129.0,93850.0,15815.0,2,2.0,1.0,1.0,7
6320,associate rf engineer,53677.0,56774.0,65975.0,35334.0,3,3.0,1.0,2.0,11
6360,it administrator,49396.0,65975.0,95974.0,37872.0,15,15.0,0.0,15.0,11
6390,senior security consultant,69434.0,108614.0,149271.0,41847.0,7,7.0,3.0,4.0,18
7023,information systems manager,64893.0,99120.0,143856.0,41596.0,17,17.0,2.0,15.0,11
7226,support technician,30907.0,40774.0,52593.0,16635.0,13,13.0,0.0,13.0,11
7382,technical engineer,51441.0,72258.0,102521.0,84202.0,7,7.0,0.0,7.0,11
7499,network manager,53109.0,77280.0,117239.0,41596.0,17,17.0,2.0,15.0,11
7718,senior storage engineer,85530.0,112245.0,134170.0,41847.0,1,1.0,0.0,1.0,11
7770,senior unix system administrator,82580.0,104277.0,131549.0,37872.0,2,2.0,2.0,0.0,11
7771,unix administrator,52780.0,70000.0,101500.0,37872.0,18,18.0,7.0,11.0,11
7812,information technology director,79170.0,127455.0,170677.0,41596.0,6,6.0,1.0,5.0,11
7875,configuration management specialist,65109.0,79820.0,107019.0,27235.0,6,6.0,2.0,4.0,10
7876,configuration management analyst,61305.0,80352.0,108056.0,27235.0,6,6.0,2.0,4.0,10
7920,help desk manager,42104.0,62065.0,101559.0,41596.0,10,10.0,2.0,8.0,11
7922,helpdesk analyst,35677.0,44230.0,63687.0,27235.0,14,14.0,1.0,13.0,11
7939,system support analyst,45951.0,60393.0,118396.0,37872.0,8,8.0,1.0,7.0,20
7959,information system analyst,54962.0,76917.0,124124.0,73024.0,2,2.0,1.0,1.0,11
7968,security analyst,50645.0,83123.0,154447.0,73024.0,14,14.0,4.0,10.0,11
8191,account,41009.0,65975.0,101500.0,48466.0,9,9.0,2.0,7.0,11
