Source,Target,Type,Id,Label,Weight
15046,15039,Directed,46695,,94.0
15046,15040,Directed,46697,,28.0
15046,15041,Directed,46698,,18.0
15046,15042,Directed,46699,,16.0
15046,15043,Directed,46700,,16.0
15046,15044,Directed,46701,,14.0
15047,10293,Directed,46703,,80.0
15047,15039,Directed,46702,,93.0
15047,15040,Directed,46704,,28.0
15047,15041,Directed,46705,,18.0
15047,15042,Directed,46706,,15.0
15047,15043,Directed,46707,,15.0
15047,15044,Directed,46708,,14.0
15048,10293,Directed,46710,,88.0
15048,15039,Directed,46709,,94.0
15048,15040,Directed,46711,,28.0
15048,15041,Directed,46712,,18.0
15048,15042,Directed,46713,,16.0
15048,15043,Directed,46714,,16.0
15048,15044,Directed,46715,,14.0
15049,10293,Directed,46717,,88.0
15049,15039,Directed,46716,,94.0
15049,15040,Directed,46718,,28.0
15049,15041,Directed,46719,,18.0
15049,15042,Directed,46720,,16.0
15049,15043,Directed,46721,,16.0
15049,15044,Directed,46722,,14.0
15051,10293,Directed,46724,,44.0
15051,15039,Directed,46723,,47.0
15051,15040,Directed,46725,,14.0
15051,15041,Directed,46726,,9.0
15051,15042,Directed,46727,,8.0
15051,15043,Directed,46728,,8.0
15051,15044,Directed,46729,,7.0
15052,10293,Directed,46731,,9.0
15052,15039,Directed,46730,,34.0
15052,15041,Directed,46732,,9.0
15052,15044,Directed,46733,,7.0
15053,10293,Directed,46735,,9.0
15053,15039,Directed,46734,,37.0
15053,15040,Directed,46740,,5.0
15053,15041,Directed,46736,,9.0
15053,15042,Directed,46738,,6.0
15053,15043,Directed,46739,,5.0
15053,15044,Directed,46737,,7.0
15063,33,Directed,46742,,6.0
15063,10298,Directed,46741,,9.0
15063,18652,Directed,46743,,5.0
15077,17,Directed,46747,,10.0
15077,22,Directed,46744,,24.0
15077,36,Directed,46748,,5.0
15077,48,Directed,46745,,21.0
15077,144,Directed,46750,,5.0
15077,179,Directed,46749,,5.0
15077,279,Directed,46746,,13.0
15087,276,Directed,46753,,5.0
15087,302,Directed,46752,,5.0
15087,303,Directed,46751,,13.0
15092,119,Directed,46755,,8.0
15092,124,Directed,46756,,7.0
15092,1187,Directed,46754,,10.0
15100,336,Directed,46757,,6.0
15100,338,Directed,46758,,6.0
15105,144,Directed,46760,,5.0
15105,18678,Directed,46759,,6.0
15113,69,Directed,46762,,8.0
15113,103,Directed,46761,,10.0
15113,356,Directed,46763,,6.0
15113,2217,Directed,46764,,5.0
15116,111,Directed,46765,,6.0
15116,121,Directed,46767,,5.0
15116,1011,Directed,46766,,5.0
15116,1166,Directed,46768,,5.0
15116,18680,Directed,46769,,5.0
15117,33,Directed,46781,,6.0
15117,69,Directed,46778,,7.0
15117,103,Directed,46783,,5.0
15117,258,Directed,46784,,5.0
15117,356,Directed,46780,,6.0
15117,706,Directed,46777,,8.0
15117,824,Directed,46770,,17.0
15117,1161,Directed,46773,,14.0
15117,1165,Directed,46772,,16.0
15117,1446,Directed,46775,,9.0
15117,1458,Directed,46782,,6.0
15117,1461,Directed,46776,,9.0
15117,2199,Directed,46774,,11.0
15117,2377,Directed,46779,,6.0
15117,2378,Directed,46771,,16.0
15118,356,Directed,46787,,6.0
15118,10393,Directed,46785,,10.0
15118,10394,Directed,46786,,7.0
15121,20,Directed,46792,,5.0
15121,22,Directed,46789,,7.0
15121,33,Directed,46791,,5.0
15121,54,Directed,46790,,7.0
15121,144,Directed,46788,,12.0
15125,10400,Directed,46793,,10.0
15126,10400,Directed,46794,,5.0
15136,1657,Directed,46796,,10.0
15136,2199,Directed,46795,,10.0
15136,2985,Directed,46797,,5.0
15137,174,Directed,46802,,5.0
15137,343,Directed,46798,,6.0
15137,1901,Directed,46799,,6.0
15137,2985,Directed,46801,,5.0
15137,3783,Directed,46800,,6.0
15137,4595,Directed,46803,,5.0
15139,22,Directed,46813,,8.0
15139,33,Directed,46811,,9.0
15139,36,Directed,46805,,16.0
15139,43,Directed,46812,,9.0
15139,103,Directed,46804,,16.0
15139,118,Directed,46807,,13.0
15139,119,Directed,46810,,10.0
15139,121,Directed,46816,,5.0
15139,213,Directed,46815,,7.0
15139,227,Directed,46809,,11.0
15139,228,Directed,46808,,13.0
15139,229,Directed,46817,,5.0
15139,260,Directed,46806,,15.0
15139,533,Directed,46814,,8.0
15146,17,Directed,46818,,10.0
15146,315,Directed,46820,,7.0
15146,9991,Directed,46819,,10.0
15146,14859,Directed,46821,,6.0
15159,22,Directed,46822,,6.0
15159,18697,Directed,46823,,6.0
15159,18698,Directed,46824,,6.0
15160,53,Directed,46826,,5.0
15160,88,Directed,46827,,5.0
15160,91,Directed,46825,,5.0
15165,119,Directed,46828,,9.0
15166,20,Directed,46831,,9.0
15166,22,Directed,46829,,46.0
15166,23,Directed,46830,,19.0
15166,36,Directed,46835,,6.0
15166,48,Directed,46841,,5.0
15166,85,Directed,46832,,8.0
15166,89,Directed,46837,,6.0
15166,103,Directed,46840,,5.0
15166,128,Directed,46843,,5.0
15166,138,Directed,46836,,6.0
15166,144,Directed,46834,,7.0
15166,158,Directed,46833,,8.0
15166,411,Directed,46842,,5.0
15166,1516,Directed,46838,,6.0
15166,3517,Directed,46839,,6.0
15167,17,Directed,46844,,9.0
15168,18710,Directed,46845,,6.0
15185,22,Directed,46846,,20.0
15185,23,Directed,46857,,5.0
15185,53,Directed,46854,,5.0
15185,71,Directed,46853,,5.0
15185,85,Directed,46855,,5.0
15185,91,Directed,46850,,6.0
15185,103,Directed,46848,,7.0
15185,119,Directed,46847,,13.0
15185,144,Directed,46849,,7.0
15185,154,Directed,46851,,6.0
15185,269,Directed,46856,,5.0
15185,10468,Directed,46858,,5.0
15185,18715,Directed,46852,,6.0
15188,10484,Directed,46859,,7.0
15194,20,Directed,46862,,9.0
15194,31,Directed,46864,,5.0
15194,54,Directed,46861,,9.0
15194,170,Directed,46863,,8.0
15194,287,Directed,46860,,11.0
15195,118,Directed,46869,,6.0
15195,144,Directed,46868,,6.0
15195,260,Directed,46865,,11.0
15195,393,Directed,46870,,6.0
15195,505,Directed,46866,,7.0
15195,517,Directed,46867,,7.0
15195,16656,Directed,46871,,6.0
15200,340,Directed,46872,,5.0
15218,121,Directed,46874,,6.0
15218,228,Directed,46873,,7.0
15221,16,Directed,46876,,6.0
15221,3944,Directed,46875,,11.0
15223,14,Directed,46877,,8.0
15223,150,Directed,46878,,8.0
15230,303,Directed,46879,,16.0
15236,17,Directed,46882,,8.0
15236,23,Directed,46880,,12.0
15236,36,Directed,46885,,5.0
15236,128,Directed,46884,,6.0
15236,138,Directed,46887,,5.0
15236,178,Directed,46888,,5.0
15236,179,Directed,46883,,7.0
15236,602,Directed,46886,,5.0
15236,955,Directed,46889,,5.0
15236,12989,Directed,46881,,11.0
15237,307,Directed,46891,,17.0
15237,990,Directed,46890,,18.0
15237,1034,Directed,46892,,5.0
15237,14852,Directed,46893,,5.0
15237,18456,Directed,46895,,5.0
15237,18742,Directed,46894,,5.0
15242,16,Directed,46908,,5.0
15242,22,Directed,46896,,27.0
15242,23,Directed,46902,,8.0
15242,69,Directed,46901,,8.0
15242,71,Directed,46899,,13.0
15242,78,Directed,46905,,5.0
15242,85,Directed,46907,,5.0
15242,103,Directed,46897,,20.0
15242,111,Directed,46900,,10.0
15242,119,Directed,46898,,16.0
15242,124,Directed,46904,,5.0
15242,147,Directed,46903,,5.0
15242,411,Directed,46906,,5.0
15242,608,Directed,46909,,5.0
15245,118,Directed,46911,,9.0
15245,228,Directed,46910,,13.0
15245,5438,Directed,46912,,8.0
15251,119,Directed,46913,,20.0
15251,278,Directed,46914,,5.0
15278,111,Directed,46917,,5.0
15278,849,Directed,46915,,7.0
15278,18755,Directed,46916,,6.0
15284,59,Directed,46919,,7.0
15284,214,Directed,46918,,8.0
15284,832,Directed,46920,,6.0
15284,2481,Directed,46921,,6.0
15284,18759,Directed,46922,,6.0
15284,18760,Directed,46923,,6.0
15284,18761,Directed,46924,,6.0
15288,407,Directed,46925,,8.0
15298,111,Directed,46932,,5.0
15298,124,Directed,46928,,7.0
15298,154,Directed,46933,,5.0
15298,491,Directed,46927,,11.0
15298,1187,Directed,46926,,19.0
15298,6526,Directed,46934,,5.0
15298,11306,Directed,46930,,6.0
15298,11852,Directed,46929,,7.0
15298,18765,Directed,46931,,6.0
15300,1187,Directed,46935,,5.0
15304,125,Directed,46936,,12.0
15304,144,Directed,46938,,5.0
15304,491,Directed,46937,,7.0
15304,1451,Directed,46939,,5.0
15309,59,Directed,46941,,8.0
15309,303,Directed,46940,,26.0
15309,305,Directed,46943,,7.0
15309,309,Directed,46942,,7.0
15326,20,Directed,46944,,14.0
15327,1389,Directed,46945,,5.0
15335,69,Directed,46947,,6.0
15335,228,Directed,46949,,5.0
15335,355,Directed,46948,,5.0
15335,10597,Directed,46946,,7.0
15346,228,Directed,46950,,12.0
15346,260,Directed,46951,,9.0
15346,419,Directed,46953,,6.0
15346,1161,Directed,46952,,8.0
15349,69,Directed,46956,,7.0
15349,71,Directed,46955,,8.0
15349,119,Directed,46957,,5.0
15349,124,Directed,46954,,10.0
15349,18816,Directed,46958,,5.0
15366,43,Directed,46968,,5.0
15366,103,Directed,46967,,6.0
15366,118,Directed,46960,,19.0
15366,121,Directed,46965,,7.0
15366,174,Directed,46963,,10.0
15366,213,Directed,46961,,14.0
15366,227,Directed,46959,,21.0
15366,229,Directed,46964,,8.0
15366,518,Directed,46969,,5.0
15366,916,Directed,46962,,14.0
15366,1499,Directed,46971,,5.0
15366,1500,Directed,46972,,5.0
15366,6841,Directed,46970,,5.0
15366,10638,Directed,46973,,5.0
15366,18819,Directed,46966,,7.0
15370,119,Directed,46974,,11.0
15370,278,Directed,46975,,10.0
15371,124,Directed,46978,,5.0
15371,147,Directed,46976,,7.0
15371,171,Directed,46979,,5.0
15371,537,Directed,46977,,6.0
15373,230,Directed,46980,,9.0
15373,6271,Directed,46981,,7.0
15374,20,Directed,46982,,5.0
15381,23,Directed,46983,,10.0
15381,85,Directed,46984,,5.0
15382,17,Directed,46985,,13.0
15383,70,Directed,46986,,5.0
15388,22,Directed,46987,,7.0
15388,3552,Directed,46988,,5.0
15390,14,Directed,46990,,6.0
15390,18834,Directed,46989,,12.0
15393,20,Directed,46992,,24.0
15393,25,Directed,46991,,35.0
15393,33,Directed,46995,,9.0
15393,54,Directed,46994,,11.0
15393,144,Directed,46997,,7.0
15393,162,Directed,46993,,23.0
15393,187,Directed,46996,,8.0
15393,188,Directed,46999,,5.0
15393,189,Directed,46998,,5.0
15393,10671,Directed,47000,,5.0
15401,20,Directed,47001,,6.0
15401,7898,Directed,47002,,6.0
15401,10672,Directed,47003,,5.0
15406,22,Directed,47004,,11.0
15409,1332,Directed,47005,,8.0
15409,10681,Directed,47006,,5.0
15414,682,Directed,47008,,9.0
15414,10684,Directed,47007,,10.0
15414,18852,Directed,47009,,6.0
15419,14,Directed,47010,,26.0
15419,15,Directed,47016,,6.0
15419,16,Directed,47011,,10.0
15419,21,Directed,47012,,7.0
15419,26,Directed,47013,,6.0
15419,81,Directed,47014,,6.0
15419,153,Directed,47015,,6.0
15419,194,Directed,47017,,6.0
15419,593,Directed,47018,,6.0
15424,0,Directed,47019,,12.0
15452,358,Directed,47020,,7.0
15453,119,Directed,47021,,5.0
15458,33,Directed,47023,,10.0
15458,230,Directed,47025,,6.0
15458,278,Directed,47022,,14.0
15458,613,Directed,47027,,5.0
15458,614,Directed,47026,,5.0
15458,18875,Directed,47024,,8.0
15459,23,Directed,47028,,11.0
15473,10773,Directed,47029,,8.0
15474,25,Directed,47030,,10.0
15474,10773,Directed,47031,,8.0
15478,0,Directed,47032,,24.0
15478,14,Directed,47035,,6.0
15478,17,Directed,47034,,7.0
15478,156,Directed,47036,,5.0
15478,184,Directed,47033,,10.0
15478,7770,Directed,47037,,5.0
15486,22,Directed,47038,,11.0
15486,23,Directed,47039,,6.0
15488,10788,Directed,47040,,8.0
15496,30,Directed,47041,,6.0
15496,34,Directed,47042,,6.0
15496,186,Directed,47044,,5.0
15496,788,Directed,47043,,6.0
15498,18895,Directed,47045,,8.0
15511,19,Directed,47046,,8.0
15511,94,Directed,47047,,6.0
15511,100,Directed,47049,,5.0
15511,1350,Directed,47048,,6.0
15511,18900,Directed,47050,,5.0
15511,18901,Directed,47051,,5.0
15514,22,Directed,47053,,5.0
15514,119,Directed,47052,,5.0
15514,18903,Directed,47054,,5.0
15515,33,Directed,47055,,7.0
15515,228,Directed,47056,,6.0
15519,54,Directed,47059,,5.0
15519,118,Directed,47058,,7.0
15519,10814,Directed,47057,,8.0
15520,33,Directed,47060,,5.0
15532,183,Directed,47061,,6.0
15532,1671,Directed,47063,,5.0
15532,1681,Directed,47062,,6.0
15548,23,Directed,47068,,6.0
15548,264,Directed,47067,,7.0
15548,10839,Directed,47064,,14.0
15548,15547,Directed,47065,,10.0
15548,15549,Directed,47066,,10.0
15556,118,Directed,47069,,6.0
15556,228,Directed,47070,,5.0
15559,22,Directed,47075,,5.0
15559,54,Directed,47076,,5.0
15559,118,Directed,47074,,6.0
15559,119,Directed,47071,,9.0
15559,567,Directed,47072,,9.0
15559,11875,Directed,47073,,9.0
15560,13,Directed,47079,,9.0
15560,48,Directed,47082,,6.0
15560,103,Directed,47078,,22.0
15560,111,Directed,47084,,5.0
15560,119,Directed,47081,,7.0
15560,138,Directed,47077,,28.0
15560,147,Directed,47085,,5.0
15560,426,Directed,47080,,9.0
15560,567,Directed,47087,,5.0
15560,570,Directed,47086,,5.0
15560,10854,Directed,47083,,6.0
15561,22,Directed,47089,,7.0
15561,118,Directed,47088,,8.0
15561,1362,Directed,47091,,5.0
15561,10854,Directed,47090,,7.0
15570,22,Directed,47092,,8.0
15572,22,Directed,47093,,23.0
15572,85,Directed,47097,,9.0
15572,91,Directed,47098,,8.0
15572,103,Directed,47094,,11.0
15572,119,Directed,47100,,6.0
15572,146,Directed,47095,,11.0
15572,341,Directed,47103,,5.0
15572,343,Directed,47096,,10.0
15572,416,Directed,47101,,6.0
15572,423,Directed,47099,,7.0
15572,1193,Directed,47102,,5.0
15576,103,Directed,47104,,6.0
15577,17,Directed,47112,,5.0
15577,22,Directed,47105,,18.0
15577,33,Directed,47109,,6.0
15577,53,Directed,47110,,6.0
15577,85,Directed,47111,,6.0
15577,103,Directed,47107,,10.0
15577,111,Directed,47108,,8.0
15577,119,Directed,47106,,14.0
15577,270,Directed,47114,,5.0
15577,278,Directed,47113,,5.0
15582,10906,Directed,47115,,8.0
15583,33,Directed,47117,,7.0
15583,260,Directed,47118,,7.0
15583,10906,Directed,47116,,11.0
15588,16193,Directed,47119,,8.0
15601,119,Directed,47120,,8.0
15601,826,Directed,47121,,8.0
15602,22,Directed,47131,,5.0
15602,103,Directed,47130,,5.0
15602,119,Directed,47126,,7.0
15602,121,Directed,47124,,12.0
15602,179,Directed,47127,,6.0
15602,228,Directed,47125,,9.0
15602,260,Directed,47123,,13.0
15602,444,Directed,47129,,5.0
15602,491,Directed,47128,,6.0
15602,513,Directed,47122,,14.0
15602,18939,Directed,47132,,5.0
15603,69,Directed,47134,,6.0
15603,119,Directed,47133,,7.0
15603,229,Directed,47135,,6.0
15603,355,Directed,47137,,5.0
15603,3438,Directed,47136,,6.0
15605,230,Directed,47138,,8.0
15605,18940,Directed,47139,,5.0
15605,18941,Directed,47140,,5.0
15610,156,Directed,47141,,15.0
15610,4049,Directed,47142,,5.0
15613,1888,Directed,47143,,17.0
15615,1467,Directed,47145,,6.0
15615,1680,Directed,47144,,8.0
15623,24,Directed,47146,,6.0
15624,154,Directed,47148,,8.0
15624,674,Directed,47149,,6.0
15624,1806,Directed,47147,,10.0
15624,4441,Directed,47150,,5.0
15634,672,Directed,47151,,9.0
15634,1807,Directed,47152,,5.0
15642,54,Directed,47153,,9.0
15654,14269,Directed,47154,,8.0
15659,655,Directed,47155,,18.0
15660,14,Directed,47159,,7.0
15660,17,Directed,47156,,12.0
15660,20,Directed,47158,,7.0
15660,54,Directed,47157,,9.0
15660,158,Directed,47161,,6.0
15660,162,Directed,47162,,6.0
15660,601,Directed,47163,,5.0
15660,2984,Directed,47160,,7.0
15664,355,Directed,47168,,7.0
15664,753,Directed,47172,,5.0
15664,824,Directed,47165,,13.0
15664,1011,Directed,47170,,5.0
15664,1165,Directed,47169,,6.0
15664,1446,Directed,47166,,11.0
15664,1461,Directed,47164,,17.0
15664,2199,Directed,47167,,7.0
15664,2376,Directed,47171,,5.0
15667,601,Directed,47175,,6.0
15667,645,Directed,47174,,6.0
15667,2937,Directed,47173,,10.0
15667,6289,Directed,47176,,6.0
15674,6338,Directed,47177,,5.0
15675,11048,Directed,47178,,31.0
15675,15677,Directed,47179,,8.0
15675,15678,Directed,47180,,8.0
15675,15679,Directed,47181,,8.0
15676,186,Directed,47182,,5.0
15681,2985,Directed,47183,,5.0
15688,11057,Directed,47184,,9.0
15688,15689,Directed,47185,,9.0
15689,11057,Directed,47187,,9.0
15689,15688,Directed,47186,,9.0
15690,193,Directed,47188,,7.0
15695,6321,Directed,47191,,8.0
15695,11059,Directed,47190,,12.0
15695,11060,Directed,47189,,12.0
15709,16,Directed,47193,,6.0
15709,182,Directed,47192,,13.0
15709,184,Directed,47194,,6.0
15709,1683,Directed,47195,,6.0
15712,1680,Directed,47196,,8.0
15714,154,Directed,47197,,7.0
15715,106,Directed,47198,,5.0
15716,33,Directed,47205,,5.0
15716,36,Directed,47202,,6.0
15716,158,Directed,47203,,6.0
15716,2985,Directed,47200,,7.0
15716,4595,Directed,47199,,8.0
15716,19028,Directed,47201,,7.0
15716,19029,Directed,47204,,6.0
15716,19030,Directed,47206,,5.0
15718,54,Directed,47207,,16.0
15719,119,Directed,47208,,6.0
15720,6337,Directed,47209,,7.0
15720,11079,Directed,47210,,6.0
15727,20,Directed,47215,,6.0
15727,33,Directed,47212,,9.0
15727,485,Directed,47216,,6.0
15727,649,Directed,47213,,8.0
15727,3783,Directed,47211,,14.0
15727,4505,Directed,47214,,7.0
15730,17,Directed,47217,,9.0
15730,18,Directed,47220,,5.0
15730,260,Directed,47218,,6.0
15730,2838,Directed,47219,,6.0
15738,22,Directed,47222,,9.0
15738,36,Directed,47223,,7.0
15738,176,Directed,47221,,10.0
15740,2937,Directed,47224,,5.0
15742,54,Directed,47229,,5.0
15742,121,Directed,47226,,8.0
15742,228,Directed,47230,,5.0
15742,260,Directed,47227,,7.0
15742,505,Directed,47231,,5.0
15742,513,Directed,47225,,15.0
15742,514,Directed,47228,,5.0
15747,22,Directed,47236,,5.0
15747,103,Directed,47232,,17.0
15747,119,Directed,47234,,7.0
15747,214,Directed,47233,,8.0
15747,227,Directed,47235,,7.0
15751,3002,Directed,47237,,6.0
15751,6337,Directed,47239,,5.0
15751,12851,Directed,47238,,6.0
15754,111,Directed,47241,,5.0
15754,994,Directed,47240,,6.0
15755,11,Directed,47243,,11.0
15755,122,Directed,47247,,5.0
15755,228,Directed,47246,,6.0
15755,2966,Directed,47244,,9.0
15755,2985,Directed,47242,,14.0
15755,3002,Directed,47245,,8.0
15756,119,Directed,47248,,6.0
15764,16,Directed,47250,,6.0
15764,188,Directed,47251,,6.0
15764,7530,Directed,47252,,6.0
15764,12382,Directed,47253,,6.0
15764,12600,Directed,47258,,5.0
15764,15000,Directed,47257,,5.0
15764,19057,Directed,47249,,12.0
15764,19058,Directed,47254,,6.0
15764,19059,Directed,47255,,6.0
15764,19060,Directed,47256,,6.0
15767,15000,Directed,47259,,10.0
15768,182,Directed,47263,,6.0
15768,657,Directed,47260,,8.0
15768,11123,Directed,47264,,5.0
15768,13313,Directed,47261,,7.0
15768,15770,Directed,47262,,7.0
15770,15768,Directed,47265,,5.0
15772,17,Directed,47267,,10.0
15772,11454,Directed,47266,,12.0
15773,13877,Directed,47269,,6.0
15773,19074,Directed,47268,,14.0
15774,43,Directed,47271,,6.0
15774,653,Directed,47272,,6.0
15774,15776,Directed,47270,,24.0
15774,19077,Directed,47273,,6.0
15776,15774,Directed,47274,,22.0
15778,69,Directed,47278,,7.0
15778,71,Directed,47279,,6.0
15778,119,Directed,47277,,11.0
15778,354,Directed,47282,,5.0
15778,537,Directed,47276,,12.0
15778,602,Directed,47281,,5.0
15778,615,Directed,47275,,16.0
15778,5442,Directed,47280,,5.0
15785,69,Directed,47284,,5.0
15785,1264,Directed,47283,,6.0
15787,11,Directed,47285,,18.0
15787,17,Directed,47288,,9.0
15787,22,Directed,47296,,5.0
15787,33,Directed,47293,,6.0
15787,103,Directed,47292,,6.0
15787,119,Directed,47287,,11.0
15787,120,Directed,47290,,7.0
15787,121,Directed,47289,,7.0
15787,227,Directed,47295,,5.0
15787,278,Directed,47294,,6.0
15787,309,Directed,47286,,14.0
15787,11465,Directed,47291,,7.0
15787,19080,Directed,47297,,5.0
15789,19088,Directed,47298,,5.0
15790,309,Directed,47299,,8.0
15811,1166,Directed,47300,,5.0
15814,15816,Directed,47301,,11.0
15816,15814,Directed,47302,,7.0
15817,111,Directed,47304,,7.0
15817,119,Directed,47303,,10.0
15821,36,Directed,47305,,20.0
15821,213,Directed,47307,,12.0
15821,227,Directed,47306,,16.0
15821,229,Directed,47308,,10.0
15821,19115,Directed,47309,,10.0
15821,19116,Directed,47310,,6.0
15827,154,Directed,47311,,7.0
15828,20,Directed,47322,,8.0
15828,33,Directed,47316,,11.0
15828,36,Directed,47323,,7.0
15828,118,Directed,47320,,8.0
15828,119,Directed,47315,,11.0
15828,121,Directed,47317,,9.0
15828,124,Directed,47324,,7.0
15828,158,Directed,47313,,14.0
15828,172,Directed,47326,,7.0
15828,228,Directed,47325,,7.0
15828,278,Directed,47321,,8.0
15828,444,Directed,47319,,8.0
15828,602,Directed,47312,,25.0
15828,614,Directed,47318,,9.0
15828,618,Directed,47314,,13.0
15836,22,Directed,47327,,30.0
15836,23,Directed,47335,,7.0
15836,48,Directed,47332,,8.0
15836,53,Directed,47337,,5.0
15836,69,Directed,47330,,8.0
15836,71,Directed,47333,,7.0
15836,103,Directed,47328,,19.0
15836,111,Directed,47331,,8.0
15836,119,Directed,47329,,8.0
15836,147,Directed,47336,,5.0
15836,176,Directed,47334,,7.0
15836,423,Directed,47338,,5.0
15840,20,Directed,47341,,5.0
15840,118,Directed,47339,,27.0
15840,119,Directed,47340,,7.0
15840,12128,Directed,47342,,5.0
15841,36,Directed,47347,,12.0
15841,174,Directed,47351,,6.0
15841,227,Directed,47344,,30.0
15841,229,Directed,47348,,12.0
15841,487,Directed,47346,,17.0
15841,540,Directed,47349,,9.0
15841,1651,Directed,47352,,6.0
15841,11200,Directed,47343,,37.0
15841,19116,Directed,47353,,6.0
15841,19118,Directed,47345,,18.0
15841,19119,Directed,47350,,8.0
15842,103,Directed,47354,,9.0
15842,11200,Directed,47355,,8.0
15847,33,Directed,47359,,7.0
15847,3022,Directed,47356,,11.0
15847,3258,Directed,47357,,10.0
15847,3259,Directed,47360,,5.0
15847,4980,Directed,47358,,8.0
15847,4982,Directed,47361,,5.0
15849,36,Directed,47365,,6.0
15849,54,Directed,47368,,5.0
15849,118,Directed,47363,,10.0
15849,121,Directed,47362,,15.0
15849,176,Directed,47366,,6.0
15849,228,Directed,47364,,7.0
15849,260,Directed,47367,,6.0
15849,19131,Directed,47369,,5.0
15854,0,Directed,47376,,6.0
15854,17,Directed,47377,,5.0
15854,20,Directed,47375,,6.0
15854,22,Directed,47372,,11.0
15854,33,Directed,47374,,7.0
15854,54,Directed,47371,,20.0
15854,144,Directed,47370,,24.0
15854,179,Directed,47373,,8.0
15854,477,Directed,47379,,5.0
15854,1138,Directed,47378,,5.0
15854,19132,Directed,47380,,5.0
15855,278,Directed,47381,,6.0
15855,519,Directed,47382,,5.0
15856,1187,Directed,47383,,8.0
15859,111,Directed,47384,,6.0
15859,119,Directed,47385,,5.0
15860,33,Directed,47388,,5.0
15860,118,Directed,47386,,6.0
15860,228,Directed,47387,,6.0
15861,69,Directed,47389,,11.0
15861,91,Directed,47395,,5.0
15861,119,Directed,47394,,5.0
15861,147,Directed,47391,,7.0
15861,537,Directed,47392,,7.0
15861,614,Directed,47390,,10.0
15861,615,Directed,47393,,6.0
15863,111,Directed,47396,,8.0
15866,11262,Directed,47397,,7.0
15867,260,Directed,47399,,5.0
15867,1187,Directed,47398,,5.0
15876,17,Directed,47406,,5.0
15876,103,Directed,47401,,8.0
15876,118,Directed,47404,,6.0
15876,141,Directed,47402,,7.0
15876,228,Directed,47407,,5.0
15876,444,Directed,47403,,6.0
15876,505,Directed,47405,,6.0
15876,567,Directed,47400,,13.0
15886,127,Directed,47408,,9.0
15893,6496,Directed,47409,,9.0
15893,11301,Directed,47413,,7.0
15893,19149,Directed,47410,,8.0
15893,19150,Directed,47411,,7.0
15893,19151,Directed,47412,,7.0
15902,3069,Directed,47415,,5.0
15902,6496,Directed,47414,,9.0
15903,17,Directed,47416,,21.0
15903,20,Directed,47419,,6.0
15903,33,Directed,47417,,13.0
15903,54,Directed,47418,,9.0
15903,213,Directed,47421,,5.0
15903,2490,Directed,47420,,6.0
15907,3072,Directed,47423,,6.0
15907,6496,Directed,47422,,8.0
15920,6496,Directed,47424,,16.0
15920,11313,Directed,47425,,6.0
15920,19164,Directed,47426,,5.0
15920,19165,Directed,47427,,5.0
15922,125,Directed,47428,,6.0
15928,17,Directed,47432,,5.0
15928,33,Directed,47430,,6.0
15928,144,Directed,47431,,5.0
15928,6530,Directed,47429,,7.0
15930,125,Directed,47433,,5.0
15933,3066,Directed,47434,,8.0
15933,6496,Directed,47435,,5.0
15949,423,Directed,47436,,7.0
15951,69,Directed,47437,,20.0
15951,284,Directed,47438,,7.0
15951,418,Directed,47439,,6.0
15958,11358,Directed,47440,,6.0
15959,356,Directed,47443,,5.0
15959,1166,Directed,47441,,10.0
15959,3629,Directed,47442,,7.0
15959,11358,Directed,47444,,5.0
15960,154,Directed,47445,,7.0
15965,3066,Directed,47447,,6.0
15965,6496,Directed,47446,,11.0
15971,119,Directed,47449,,9.0
15971,120,Directed,47452,,5.0
15971,124,Directed,47448,,10.0
15971,531,Directed,47450,,9.0
15971,19203,Directed,47451,,6.0
15972,1901,Directed,47456,,5.0
15972,2966,Directed,47453,,8.0
15972,2985,Directed,47455,,5.0
15972,3783,Directed,47454,,6.0
15972,6333,Directed,47457,,5.0
15973,36,Directed,47460,,7.0
15973,174,Directed,47459,,12.0
15973,493,Directed,47458,,18.0
15973,1458,Directed,47461,,7.0
15973,9830,Directed,47464,,5.0
15973,19118,Directed,47462,,6.0
15973,19208,Directed,47463,,6.0
15976,22,Directed,47465,,5.0
15979,111,Directed,47466,,5.0
15987,17,Directed,47470,,7.0
15987,20,Directed,47468,,17.0
15987,154,Directed,47469,,9.0
15987,158,Directed,47467,,19.0
15987,1108,Directed,47471,,6.0
15987,19216,Directed,47472,,6.0
15991,485,Directed,47474,,5.0
15991,669,Directed,47473,,6.0
15996,14,Directed,47480,,6.0
15996,16,Directed,47479,,6.0
15996,20,Directed,47476,,9.0
15996,24,Directed,47481,,5.0
15996,25,Directed,47478,,6.0
15996,156,Directed,47477,,7.0
15996,181,Directed,47475,,10.0
15997,144,Directed,47482,,5.0
15997,260,Directed,47483,,5.0
15997,505,Directed,47486,,5.0
15997,513,Directed,47485,,5.0
15997,515,Directed,47484,,5.0
15998,18,Directed,47487,,15.0
15998,3156,Directed,47489,,6.0
15998,6603,Directed,47488,,8.0
15998,11398,Directed,47491,,5.0
15998,12716,Directed,47490,,6.0
16005,1680,Directed,47495,,5.0
16005,14573,Directed,47494,,10.0
16005,18309,Directed,47492,,24.0
16005,18310,Directed,47497,,5.0
16005,19220,Directed,47493,,12.0
16005,19221,Directed,47496,,5.0
16005,19222,Directed,47498,,5.0
16005,19223,Directed,47499,,5.0
16005,19224,Directed,47500,,5.0
