student extern,6550,,,
private tutor,6551,,,
french teacher,6552,37819,46119,63779
facilitator,6553,34546,60000,91350
english assistant,6554,,,
site presenter teacher trainer and coordinator,6555,,,
spanish instructor,6556,35108,44934,60856
adjunct spanish instructor,6557,,,
speech and language pathologist,6558,54453,60539,82225
spanish tutor,6559,,,
spanish,6560,,,
bilingual esl teacher,6561,,,
advertising copywriter,6562,,,
material developer,6563,,,
program developer,6564,44377,68578,121265
licensed insurance agent,6565,,,
life coach,6566,,,
district sales assistant,6567,,,
survey draftsman,6568,,,
architectural detailer,6569,,,
structural detailer,6570,,,
casting machining drafter,6571,,,
instrumentation drafter,6572,,,
machined parts drafter,6573,,,
pressure vessel draft,6574,,,
pressure vessel machined parts drafter,6575,,,
structural electrical pipe drafter,6576,,,
structural hydraulic drafter,6577,,,
broadcast engineer,6578,45285,70220,101775
marine security guard,6579,,,
subsea project coordinator,6580,,,
negotiator,6581,,,
supply clerk,6582,,,
counterintelligence,6583,,,
communications team chief,6584,,,
operation supervisor,6585,41466,53677,76587
transportation manager,6586,54365,74000,104131
transportation analyst,6587,49642,59553,77674
cargill,6588,,,
project manager lead analyst and programmer analyst dba tester and coder,6589,,,
software designer,6590,71712,110984,140138
certified emergency room nurse,6591,,,
plan administrator,6592,,,
senior associate counsel,6593,,,
law librarian,6594,,,
academic librarian,6595,,,
outreach librarian,6596,,,
reference librarian us,6597,,,
substitute librarian,6598,,,
senior information specialist,6599,80954,104438,121974
library assistant ii,6600,,,
learning resource manager,6601,,,
childrens coordinator,6602,,,
senior data architect,6603,93685,111532,153456
computer systems engineer,6604,63539,68955,70704
senior technical architect,6605,89546,113129,141556
software architect,6606,72334,113313,160185
technical team lead,6607,60242,73897,107715
senior java analyst,6608,,,
technical team lead and senior analyst programmer,6609,,,
analyst operation,6610,40600,56686,76165
java developer senior it specialist,6611,,,
senior developer analyst,6612,91543,118709,149771
help desk associate,6613,,,
help desk support,6614,31600,45214,65836
customer support technician,6615,31790,39929,52000
freelance architect,6616,,,
ios developer,6617,59525,86241,139563
os jeat architect,6618,,,
project references,6619,,,
principal architect,6620,107069,136641,177329
freelace artist,6621,,,
art director freelancer,6622,,,
senior designer freelancer,6623,,,
art direction,6624,,,
senior art director freelancer,6625,,,
senior designer contractor,6626,,,
graphic design instructor,6627,,,
visual designer contractor,6628,,,
senior civil structural designer,6629,,,
eti engineers designers,6630,,,
instrument man,6631,,,
personnel administration specialist,6632,,,
helper,6633,,,
inventory analyst,6634,42717,53252,72286
medical assisting,6635,23663,32500,44665
general labor worker,6636,,,
deli,6637,,,
pipefitter helper welder helper,6638,,,
outside operator,6639,,,
oreilly auto parts assistant manager,6640,,,
oreilly auto parts sales associate,6641,,,
subway night manager,6642,,,
tune up masters lube technician,6643,,,
tune up masters manager,6644,,,
packaging operator,6645,,,
construction foreman,6646,,,
ubc journeyman carpenter,6647,,,
welder helper,6648,,,
account manager company trainer,6649,,,
deck boss,6650,,,
mobile crane operator,6651,,,
journeyman millwright,6652,,,
belcan technical services,6653,,,
pak,6654,,,
course instructor,6655,,,
electrical cad designer intec,6656,,,
lead cad specialist,6657,,,
electrical cad technician,6658,,,
cad design drafter,6659,,,
document specialist,6660,35716,55288,86622
d modeler,6661,,,
document control associate,6662,,,
senior designer or design drafter,6663,,,
senior mechanical drafter,6664,,,
senior mechanical drafter cad,6665,,,
boiler plant operator,6666,,,
associate research scientist,6667,47845,55471,86334
fleet manager,6668,37444,44521,77754
retail sales manager,6669,40120,61935,80911
junior interior designer,6670,34647,47351,60261
architectural technologist,6671,,,
furniture designer,6672,,,
interior design consultant,6673,,,
accommodation and facilities planning advisor,6674,,,
senior lighting designer,6675,,,
facilities planner,6676,,,
interior design manager,6677,,,
drafting consultant,6678,,,
apparel director,6679,,,
head program director,6680,,,
work sales associate,6681,,,
it auditor,6682,53323,72258,103593
radiography tutor,6683,,,
radiology technician,6684,,,
student ct technologist,6685,,,
ct student,6686,,,
ct technologist student,6687,,,
volunteer work,6688,,,
radiographic technologist,6689,,,
lead radiographer,6690,,,
student mammographer,6691,,,
xray technologist,6692,,,
real estate buyers agent,6693,,,
data warehouse architect,6694,68694,102104,129609
enterprise data architect,6695,,,
data modeler,6696,63917,80000,109480
psychology instructor,6697,,,
instructional resource teacher,6698,,,
special education liaison hearing and manifestation officer,6699,,,
school counselor,6700,40395,54422,74869
teacher aide,6701,,,
ged instructor,6702,,,
third grade,6703,,,
reading specialistesol teacher,6704,,,
student activities coordinator,6705,,,
associate director of admissions,6706,45329,60434,81625
high school coach,6707,,,
elementary school principal,6708,,,
independent volunteer,6709,,,
interim superintendent,6710,,,
middle school principal,6711,,,
night school principal,6712,,,
education consultant,6713,60849,82097,108348
sabbatical leave,6714,,,
landscape designer,6715,42446,53199,72112
gs,6716,,,
nursery staff designer,6717,,,
coach,6718,25296,37874,54880
registered landscape architect,6719,,,
associate landscape designer,6720,,,
foreign exchange architectural designer,6721,,,
center co owner manager facilitator workshops,6722,,,
co owner facilitator,6723,,,
landscape architect creativity communications specialist,6724,,,
seniorcad engineer,6725,,,
visual merchandiser,6726,27277,38031,62624
game designer,6727,46589,65070,98238
designer ii,6728,44188,64960,85427
msw intern,6729,,,
student aide,6730,,,
therapeutic case manager,6731,,,
academic projects,6732,,,
senior planner,6733,55809,81200,118976
master scheduler,6734,51613,74322,97816
consultant database administrator,6735,,,
computer security specialist,6736,54876,76885,91067
lead unix engineer,6737,,,
wan engineer,6738,,,
field inspector,6739,,,
system drafter,6740,,,
enumerator,6741,,,
cash office coordinator,6742,,,
solidworks designer,6743,,,
senior technical designer,6744,73230,92508,117738
abap team lead,6745,,,
technical design consultant,6746,,,
specification writer,6747,,,
production pattern maker,6748,,,
senior vb programmer,6749,,,
assistant technical designer,6750,35827,44566,51201
unit clerk,6751,,,
specification technician,6752,,,
junior technical designer,6753,,,
freelance assistant,6754,,,
senior shoot assistant,6755,,,
stylist consultant,6756,,,
sportswear outerwear designer,6757,,,
general office assistant,6758,,,
selling manager,6759,38753,58065,72232
computer illustrator,6760,,,
engineering illustrator,6761,,,
micrografx designer,6762,,,
graphic technical illustrator,6763,,,
technical illustratorground systems support,6764,,,
senior cadd consultant,6765,,,
pcb cad librarian,6766,,,
cnc lathe,6767,,,
cnc lathe machinist,6768,,,
cnc set up,6769,,,
footwear sales associate,6770,,,
bench mechanic,6771,,,
mechanical tool designer,6772,,,
cost estimator,6773,41064,51481,81368
system architect,6774,62555,75237,137042
challenge ropes course trainer,6775,,,
printer,6776,,,
furniture specialist,6777,,,
catia v designer,6778,,,
chassis designer,6779,,,
cgs designer,6780,,,
dynamometer technician,6781,,,
heavy mechanic,6782,,,
prototype build technician,6783,,,
unigraphics senior designer,6784,,,
senior applications engineer,6785,82580,105697,137011
systems designer,6786,45121,78282,110325
design engineer instrumentation control,6787,,,
instrumentation designer,6788,,,
industrial instrument technician,6789,,,
electronics development engineer,6790,,,
instrumentation and controls consultant,6791,,,
senior instrument engineer,6792,,,
instrument and electrical engineer,6793,,,
lead instrument engineer,6794,,,
instrument electrical engineer,6795,,,
lead project engineer senior electrical instrument engineer plant maintenance engineer,6796,,,
staff augmentation,6797,,,
dc cook nuclear station,6798,,,
valve technician,6799,,,
valve superintendent,6800,,,
mechanical planner,6801,,,
machinist mate,6802,,,
lead cad technician,6803,,,
senior textile designer,6804,,,
graphics,6805,,,
cad assistant designer,6806,,,
ao,6807,,,
stylist,6808,13083,31897,65599
cad cam engineer,6809,58704,71890,82043
shop manager,6810,31100,38570,57670
lead cnc programmer,6811,,,
senior production engineer,6812,71925,119871,155287
contractor project engineer,6813,,,
staff electrical engineer,6814,67703,82150,121387
electrical instrumentation and controls engineer,6815,,,
electrical engineer in,6816,,,
control systems engineer,6817,64859,79742,107269
electrical safety engineer,6818,,,
planner eic engineer,6819,,,
power instrumentation and controls engineer,6820,,,
senior electrical eic engineer,6821,,,
staff electrical engineerstaff electrical engineer,6822,,,
mep,6823,,,
mep cad technician,6824,,,
architectural cad technician,6825,,,
civil cadd technician,6826,,,
electrical department cadd technician,6827,,,
survey cadd technician,6828,,,
film librarian,6829,,,
sub contractor ccit auditor,6830,,,
clinical administrative systems specialist,6831,,,
eligibility specialist,6832,28768,29610,43026
desktop support supervisor,6833,,,
desktop support team lead,6834,,,
d designer,6835,,,
autocad specialist ii,6837,,,
ventilation shaft inspector,6838,,,
irrigation designer,6839,,,
missionary,6840,,,
senior sales manager,6841,50923,90374,161778
junior electrical designer,6842,,,
project development electrical designer,6843,,,
reliability engineer,6844,66792,86865,118389
head cook,6845,,,
chef de cuisine,6846,42245,61135,98188
chef de partie,6847,,,
banquet chef,6848,,,
chefs assistant,6849,,,
chef manager,6850,36682,50000,66584
banquet cook,6851,,,
peoplesoft technical developer,6852,61418,65701,81781
senior peoplesoft hcm technical consultant,6853,,,
lead analyst,6854,68557,79495,105395
peoplesoft consultant,6855,64846,94206,125701
senior hris analyst,6856,71050,86313,108000
peoplesoft administrator architect developer,6857,,,
peoplesoft hrms,6858,,,
senior peoplesoft hcm technical upgrade consultant,6859,,,
pl,6860,,,
oracle programmer,6861,62307,80516,100438
oracle pl,6862,,,
senior oracle pl,6863,,,
seniorbusiness,6864,,,
track manager lead systems analyst,6865,,,
project iv,6866,,,
assistant consultant,6867,61314,69294,80646
project viii,6868,,,
roledevelopment team member,6869,,,
informatica architect and administrator,6870,,,
lead informatica administrator,6871,,,
informatica architect,6872,,,
etl programmer,6873,,,
data warehouse developer,6874,57922,75069,103060
informatica technical lead,6875,,,
senior informatica,6876,,,
informatica lead,6877,,,
warehouse designer transformation developer mapplet designer and mapping designer,6878,,,
senioretl developer,6879,,,
etl architect,6880,71489,101290,128513
senior ab initio developer,6881,,,
pyramid consultant,6882,,,
ab initio developer,6883,61956,74426,98455
production support executive,6884,,,
proquest,6885,,,
data warehouse consultant,6886,62234,71026,116209
senior etl designer,6887,,,
senior informatica consultant,6888,,,
principal financials,6889,,,
etl informatica tester,6890,,,
etl analyst,6891,,,
etl talend developer,6892,,,
senioretl informatica developer,6893,,,
warehouse designer transformation developer mapplet designer mapping designer workflow designer,6894,,,
data warehouse design,6895,,,
data,6896,,,
dw,6897,,,
business intelligence developer,6898,61288,84043,108407
